pit_duration,lap_number,driver_number,date,session_key,meeting_key
318.6,13.0,81,2024-09-13T13:40:11.865000+00:00,9592,1245
378.4,11.0,43,2024-09-13T13:40:21.469000+00:00,9592,1245
340.9,14.0,55,2024-09-13T13:41:26.645000+00:00,9592,1245
461.1,13.0,1,2024-09-13T13:41:34.153000+00:00,9592,1245
468.2,12.0,11,2024-09-13T13:42:07.690000+00:00,9592,1245
22.5,10.0,16,2024-09-13T13:43:07.799000+00:00,9592,1245
370.9,15.0,18,2024-09-13T13:46:30.891000+00:00,9592,1245
371.0,13.0,10,2024-09-13T13:46:36.666000+00:00,9592,1245
254.1,16.0,31,2024-09-13T13:47:11.781000+00:00,9592,1245
34.4,13.0,63,2024-09-13T13:48:25.772000+00:00,9592,1245
434.0,15.0,44,2024-09-13T13:48:52.852000+00:00,9592,1245
350.0,18.0,24,2024-09-13T13:49:41.988000+00:00,9592,1245
20.0,19.0,4,2024-09-13T13:50:55.942000+00:00,9592,1245
21.8,19.0,24,2024-09-13T13:52:22.069000+00:00,9592,1245
20.8,15.0,16,2024-09-13T13:53:12.770000+00:00,9592,1245
24.2,16.0,63,2024-09-13T13:55:17.062000+00:00,9592,1245
28.0,23.0,23,2024-09-13T13:58:20.324000+00:00,9592,1245
,1.0,11,2024-09-14T08:30:17.403000+00:00,9593,1245
,1.0,24,2024-09-14T08:30:21.597000+00:00,9593,1245
,1.0,22,2024-09-14T08:30:29.779000+00:00,9593,1245
,1.0,77,2024-09-14T08:30:47.643000+00:00,9593,1245
,1.0,1,2024-09-14T08:30:50.114000+00:00,9593,1245
,1.0,18,2024-09-14T08:32:53.089000+00:00,9593,1245
,1.0,14,2024-09-14T08:33:01.423000+00:00,9593,1245
23.0,2.0,24,2024-09-14T08:33:10.525000+00:00,9593,1245
28.1,2.0,22,2024-09-14T08:33:23.228000+00:00,9593,1245
43.7,2.0,77,2024-09-14T08:33:55.733000+00:00,9593,1245
23.7,2.0,18,2024-09-14T08:35:24.875000+00:00,9593,1245
26.5,2.0,14,2024-09-14T08:35:36.155000+00:00,9593,1245
22.4,3.0,24,2024-09-14T08:35:53.649000+00:00,9593,1245
28.3,3.0,22,2024-09-14T08:36:13.681000+00:00,9593,1245
21.6,3.0,77,2024-09-14T08:36:37.051000+00:00,9593,1245
21.7,3.0,18,2024-09-14T08:37:49.933000+00:00,9593,1245
21.9,3.0,14,2024-09-14T08:38:00.761000+00:00,9593,1245
,1.0,3,2024-09-14T08:39:06.386000+00:00,9593,1245
24.5,2.0,3,2024-09-14T08:41:41.184000+00:00,9593,1245
232.4,4.0,24,2024-09-14T08:42:07.237000+00:00,9593,1245
205.6,4.0,77,2024-09-14T08:42:09.673000+00:00,9593,1245
,1.0,4,2024-09-14T08:42:17.775000+00:00,9593,1245
,1.0,31,2024-09-14T08:42:30.686000+00:00,9593,1245
,1.0,55,2024-09-14T08:42:37.510000+00:00,9593,1245
,1.0,16,2024-09-14T08:42:48.623000+00:00,9593,1245
,1.0,10,2024-09-14T08:43:12.029000+00:00,9593,1245
,1.0,81,2024-09-14T08:43:57.234000+00:00,9593,1245
25.8,3.0,3,2024-09-14T08:44:13.507000+00:00,9593,1245
,2.0,81,2024-09-14T08:54:03.606000+00:00,9593,1245
,1.0,63,2024-09-14T08:54:07.336000+00:00,9593,1245
856.8,4.0,18,2024-09-14T08:54:11.562000+00:00,9593,1245
,1.0,44,2024-09-14T08:54:19.534000+00:00,9593,1245
,3.0,4,2024-09-14T08:54:25.525000+00:00,9593,1245
1290.1,2.0,1,2024-09-14T08:54:29.337000+00:00,9593,1245
,3.0,55,2024-09-14T08:54:32.294000+00:00,9593,1245
873.6,4.0,14,2024-09-14T08:54:40.124000+00:00,9593,1245
1341.6,2.0,11,2024-09-14T08:54:48.623000+00:00,9593,1245
,3.0,16,2024-09-14T08:54:55.532000+00:00,9593,1245
,2.0,10,2024-09-14T08:54:58.014000+00:00,9593,1245
678.3,4.0,3,2024-09-14T08:55:06.286000+00:00,9593,1245
1016.9,6.0,24,2024-09-14T08:55:11.959000+00:00,9593,1245
990.3,6.0,77,2024-09-14T08:55:14.583000+00:00,9593,1245
