meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1251,9650,2,16.0,9,14,MEDIUM,0.0
1251,9650,2,4.0,9,14,MEDIUM,0.0
1251,9650,2,44.0,9,15,MEDIUM,0.0
1251,9650,2,30.0,9,16,MEDIUM,0.0
1251,9650,3,20.0,10,13,MEDIUM,0.0
1251,9650,2,55.0,10,14,MEDIUM,0.0
1251,9650,3,77.0,10,14,MEDIUM,0.0
1251,9650,2,18.0,10,15,MEDIUM,0.0
1251,9650,2,23.0,10,15,MEDIUM,0.0
1251,9650,2,1.0,10,17,MEDIUM,0.0
1251,9650,4,27.0,11,14,MEDIUM,0.0
1251,9650,3,10.0,12,14,MEDIUM,0.0
1251,9650,3,63.0,12,17,SOFT,0.0
1251,9650,4,20.0,13,15,MEDIUM,0.0
1251,9650,3,81.0,13,17,SOFT,0.0
1251,9650,5,27.0,14,16,SOFT,0.0
1251,9650,3,4.0,14,17,SOFT,0.0
1251,9650,3,16.0,14,19,SOFT,0.0
1251,9650,4,10.0,15,17,SOFT,0.0
1251,9650,3,55.0,15,20,SOFT,0.0
1251,9650,3,44.0,15,20,SOFT,0.0
1251,9650,3,30.0,16,18,SOFT,0.0
1251,9650,3,1.0,17,22,SOFT,0.0
1251,9650,5,10.0,18,20,SOFT,0.0
1251,9650,4,30.0,19,21,SOFT,0.0
1251,9654,1,24.0,1,10,SOFT,0.0
1251,9654,1,11.0,1,14,MEDIUM,11.0
1251,9654,1,63.0,1,20,MEDIUM,4.0
1251,9654,1,31.0,1,20,MEDIUM,7.0
1251,9654,1,16.0,1,20,MEDIUM,1.0
1251,9654,1,77.0,1,20,MEDIUM,12.0
1251,9654,1,22.0,1,20,MEDIUM,7.0
1251,9654,1,30.0,1,20,MEDIUM,7.0
1251,9654,1,10.0,1,20,MEDIUM,7.0
1251,9654,1,14.0,1,20,MEDIUM,6.0
1251,9654,1,1.0,1,20,MEDIUM,8.0
1251,9654,1,81.0,1,20,MEDIUM,5.0
1251,9654,1,4.0,1,20,MEDIUM,5.0
1251,9654,1,20.0,1,20,MEDIUM,6.0
1251,9654,1,18.0,1,20,MEDIUM,6.0
1251,9654,1,43.0,1,20,MEDIUM,4.0
1251,9654,1,23.0,1,20,MEDIUM,6.0
1251,9654,1,55.0,1,20,MEDIUM,1.0
1251,9654,1,27.0,1,20,MEDIUM,6.0
1251,9654,1,44.0,1,20,MEDIUM,6.0
1251,9654,2,24.0,11,20,MEDIUM,8.0
1251,9654,2,11.0,15,20,MEDIUM,21.0
1251,9655,1,43.0,1,0,UNKNOWN,0.0
1251,9655,1,31.0,1,0,UNKNOWN,0.0
1251,9655,1,27.0,1,1,HARD,0.0
1251,9655,1,18.0,1,1,MEDIUM,0.0
1251,9655,2,43.0,1,1,MEDIUM,0.0
1251,9655,2,31.0,1,1,MEDIUM,0.0
1251,9655,1,63.0,1,14,MEDIUM,1.0
1251,9655,1,77.0,1,15,MEDIUM,0.0
1251,9655,1,20.0,1,18,MEDIUM,0.0
1251,9655,1,81.0,1,25,MEDIUM,0.0
1251,9655,1,55.0,1,25,MEDIUM,1.0
1251,9655,1,44.0,1,25,MEDIUM,0.0
1251,9655,1,4.0,1,26,MEDIUM,0.0
1251,9655,1,30.0,1,26,MEDIUM,0.0
1251,9655,1,1.0,1,26,MEDIUM,0.0
1251,9655,1,10.0,1,26,MEDIUM,0.0
1251,9655,1,14.0,1,26,MEDIUM,0.0
1251,9655,1,24.0,1,26,MEDIUM,0.0
1251,9655,1,16.0,1,26,MEDIUM,1.0
1251,9655,1,23.0,1,26,MEDIUM,0.0
1251,9655,1,11.0,1,26,MEDIUM,0.0
1251,9655,1,22.0,1,26,MEDIUM,0.0
1251,9655,2,18.0,2,7,HARD,0.0
1251,9655,2,27.0,2,22,HARD,0.0
1251,9655,3,18.0,8,9,HARD,0.0
1251,9655,2,63.0,15,26,HARD,0.0
1251,9655,2,77.0,16,27,HARD,0.0
1251,9655,2,20.0,19,28,HARD,0.0
1251,9655,3,27.0,23,27,MEDIUM,0.0
1251,9655,2,44.0,26,27,HARD,0.0
1251,9655,2,81.0,26,28,HARD,0.0
1251,9655,2,55.0,26,28,HARD,0.0
1251,9655,2,22.0,27,27,HARD,0.0
1251,9655,2,23.0,27,27,SOFT,0.0
1251,9655,2,30.0,27,27,HARD,0.0
1251,9655,3,44.0,27,27,HARD,0.0
1251,9655,3,77.0,27,27,MEDIUM,0.0
1251,9655,2,1.0,27,28,HARD,0.0
1251,9655,2,4.0,27,28,HARD,0.0
1251,9655,2,16.0,27,28,HARD,0.0
1251,9655,2,11.0,27,28,HARD,0.0
1251,9655,2,10.0,27,28,HARD,0.0
1251,9655,3,63.0,27,28,HARD,0.0
1251,9655,2,14.0,27,28,HARD,0.0
1251,9655,2,24.0,27,28,HARD,0.0
1251,9655,3,1.0,28,28,HARD,1.0
1251,9655,3,4.0,28,28,HARD,0.0
1251,9655,3,16.0,28,28,HARD,0.0
1251,9655,3,81.0,28,28,HARD,0.0
1251,9655,3,11.0,28,28,HARD,1.0
1251,9655,3,10.0,28,28,HARD,0.0
1251,9655,4,63.0,28,28,HARD,1.0
1251,9655,3,55.0,28,28,HARD,2.0
1251,9655,3,24.0,28,28,HARD,0.0
1251,9655,3,14.0,28,28,MEDIUM,6.0
1251,9655,3,20.0,28,28,MEDIUM,27.0
1251,9655,3,22.0,28,28,HARD,1.0
1251,9655,4,27.0,28,28,MEDIUM,5.0
1251,9655,3,23.0,28,28,SOFT,0.0
1251,9655,3,30.0,28,28,HARD,1.0
1251,9655,4,44.0,28,38,HARD,0.0
1251,9655,4,77.0,28,47,MEDIUM,0.0
1251,9655,4,11.0,29,30,HARD,0.0
1251,9655,4,22.0,29,31,HARD,2.0
1251,9655,4,30.0,29,31,HARD,0.0
1251,9655,5,27.0,29,31,MEDIUM,6.0
1251,9655,4,4.0,29,36,HARD,2.0
1251,9655,4,23.0,29,44,SOFT,0.0
1251,9655,4,24.0,29,47,HARD,0.0
1251,9655,4,20.0,29,47,HARD,28.0
1251,9655,4,1.0,29,48,HARD,0.0
1251,9655,4,16.0,29,48,HARD,2.0
1251,9655,4,81.0,29,48,HARD,3.0
1251,9655,4,10.0,29,48,HARD,2.0
1251,9655,5,63.0,29,48,HARD,2.0
1251,9655,4,55.0,29,48,HARD,3.0
1251,9655,4,14.0,29,48,MEDIUM,7.0
1251,9655,5,22.0,32,47,SOFT,0.0
1251,9655,5,30.0,32,47,SOFT,0.0
1251,9655,5,4.0,37,47,HARD,0.0
1251,9655,5,44.0,39,47,HARD,13.0
1251,9655,5,23.0,45,46,SOFT,0.0
1252,9461,1,24.0,1,2,MEDIUM,0.0
1252,9461,1,28.0,1,2,MEDIUM,0.0
1252,9461,1,61.0,1,2,MEDIUM,0.0
1252,9461,1,30.0,1,2,MEDIUM,0.0
1252,9461,1,10.0,1,2,MEDIUM,0.0
1252,9461,1,43.0,1,2,MEDIUM,0.0
1252,9461,1,14.0,1,3,MEDIUM,0.0
1252,9461,1,40.0,1,3,MEDIUM,0.0
1252,9461,1,34.0,1,3,MEDIUM,0.0
1252,9461,1,39.0,1,4,SOFT,0.0
1252,9461,1,44.0,1,4,MEDIUM,0.0
1252,9461,1,27.0,1,6,MEDIUM,0.0
1252,9461,1,4.0,1,7,MEDIUM,0.0
1252,9461,1,63.0,1,7,MEDIUM,0.0
1252,9461,1,37.0,1,8,SOFT,0.0
1252,9461,1,20.0,1,9,MEDIUM,0.0
1252,9461,1,77.0,1,9,MEDIUM,0.0
1252,9461,1,46.0,1,9,MEDIUM,0.0
1252,9461,1,16.0,1,10,MEDIUM,0.0
1252,9461,1,11.0,1,10,MEDIUM,0.0
1252,9461,2,28.0,3,3,MEDIUM,1.0
1252,9461,2,24.0,3,5,MEDIUM,1.0
1252,9461,2,30.0,3,10,MEDIUM,1.0
1252,9461,2,43.0,3,10,MEDIUM,1.0
1252,9461,2,61.0,3,13,MEDIUM,1.0
1252,9461,2,10.0,3,15,MEDIUM,1.0
1252,9461,3,28.0,4,4,MEDIUM,2.0
1252,9461,2,40.0,4,5,MEDIUM,2.0
1252,9461,2,14.0,4,5,MEDIUM,2.0
1252,9461,2,34.0,4,5,MEDIUM,2.0
1252,9461,4,28.0,5,5,MEDIUM,3.0
1252,9461,2,44.0,5,12,MEDIUM,3.0
1252,9461,2,39.0,5,14,SOFT,0.0
1252,9461,3,40.0,6,6,MEDIUM,4.0
1252,9461,5,28.0,6,6,MEDIUM,0.0
1252,9461,3,14.0,6,13,MEDIUM,4.0
1252,9461,3,24.0,6,16,MEDIUM,0.0
1252,9461,3,34.0,6,16,MEDIUM,0.0
1252,9461,6,28.0,7,7,MEDIUM,5.0
1252,9461,2,27.0,7,9,MEDIUM,0.0
1252,9461,4,40.0,7,9,MEDIUM,0.0
1252,9461,2,4.0,8,10,MEDIUM,6.0
1252,9461,2,63.0,8,10,MEDIUM,6.0
1252,9461,7,28.0,8,14,MEDIUM,6.0
1252,9461,2,77.0,9,11,SOFT,0.0
1252,9461,2,37.0,9,14,SOFT,0.0
1252,9461,2,20.0,10,12,SOFT,0.0
1252,9461,3,27.0,10,12,SOFT,0.0
1252,9461,2,46.0,10,15,SOFT,0.0
1252,9461,5,40.0,10,17,MEDIUM,8.0
1252,9461,3,63.0,11,13,SOFT,0.0
1252,9461,2,11.0,11,13,SOFT,0.0
1252,9461,3,43.0,11,13,SOFT,0.0
1252,9461,3,4.0,11,15,SOFT,0.0
1252,9461,3,30.0,11,16,MEDIUM,0.0
1252,9461,2,16.0,11,20,SOFT,0.0
1252,9461,3,77.0,12,14,SOFT,3.0
1252,9461,3,20.0,13,15,SOFT,0.0
1252,9461,4,27.0,13,15,SOFT,3.0
1252,9461,3,44.0,13,16,SOFT,0.0
1252,9461,4,43.0,14,15,SOFT,3.0
1252,9461,4,63.0,14,16,SOFT,3.0
1252,9461,3,11.0,14,16,SOFT,3.0
1252,9461,4,14.0,14,17,MEDIUM,12.0
1252,9461,3,61.0,14,19,SOFT,0.0
1252,9461,8,28.0,15,20,SOFT,0.0
1252,9461,3,37.0,15,23,SOFT,6.0
1252,9461,3,39.0,15,23,SOFT,0.0
1252,9461,4,77.0,15,24,SOFT,6.0
1252,9461,4,44.0,16,18,SOFT,3.0
1252,9461,3,10.0,16,18,SOFT,0.0
1252,9461,3,46.0,16,23,MEDIUM,8.0
1252,9461,5,27.0,16,24,MEDIUM,0.0
1252,9461,5,43.0,16,25,MEDIUM,9.0
1252,9461,4,4.0,16,26,MEDIUM,9.0
1252,9461,4,20.0,16,26,MEDIUM,8.0
1252,9461,4,30.0,17,19,SOFT,0.0
1252,9461,4,24.0,17,19,SOFT,0.0
1252,9461,4,34.0,17,23,SOFT,0.0
1252,9461,4,11.0,17,27,MEDIUM,9.0
1252,9461,5,63.0,17,28,MEDIUM,9.0
1252,9461,6,40.0,18,20,SOFT,0.0
1252,9461,5,14.0,18,24,SOFT,0.0
1252,9461,4,10.0,19,21,SOFT,0.0
1252,9461,5,44.0,19,28,MEDIUM,11.0
1252,9461,5,30.0,20,24,SOFT,3.0
1252,9461,5,24.0,20,24,SOFT,0.0
1252,9461,4,61.0,20,25,MEDIUM,12.0
1252,9461,7,40.0,21,25,SOFT,3.0
1252,9461,5,10.0,22,25,SOFT,6.0
1252,9461,6,30.0,25,28,MEDIUM,15.0
1252,9656,1,1.0,1,4,MEDIUM,0.0
1252,9656,1,10.0,1,4,MEDIUM,0.0
1252,9656,1,61.0,1,4,MEDIUM,0.0
1252,9656,1,44.0,1,5,UNKNOWN,0.0
1252,9656,1,11.0,1,5,MEDIUM,0.0
1252,9656,1,24.0,1,5,MEDIUM,0.0
1252,9656,1,23.0,1,6,MEDIUM,0.0
1252,9656,1,27.0,1,6,MEDIUM,0.0
1252,9656,1,20.0,1,8,MEDIUM,0.0
1252,9656,1,77.0,1,8,MEDIUM,0.0
1252,9656,1,14.0,1,8,MEDIUM,0.0
1252,9656,1,4.0,1,9,MEDIUM,0.0
1252,9656,1,43.0,1,9,MEDIUM,0.0
1252,9656,1,30.0,1,10,MEDIUM,0.0
1252,9656,1,16.0,1,11,MEDIUM,0.0
1252,9656,1,81.0,1,11,MEDIUM,0.0
1252,9656,1,55.0,1,11,MEDIUM,0.0
1252,9656,1,63.0,1,12,MEDIUM,0.0
1252,9656,1,18.0,1,12,MEDIUM,0.0
1252,9656,1,22.0,1,13,MEDIUM,0.0
1252,9656,2,1.0,5,7,MEDIUM,0.0
1252,9656,2,61.0,5,10,MEDIUM,0.0
1252,9656,2,10.0,5,10,MEDIUM,0.0
1252,9656,2,44.0,5,12,MEDIUM,0.0
1252,9656,2,24.0,6,7,MEDIUM,0.0
1252,9656,2,23.0,6,9,MEDIUM,0.0
1252,9656,2,11.0,6,10,MEDIUM,0.0
1252,9656,2,27.0,7,12,MEDIUM,0.0
1252,9656,3,1.0,8,10,MEDIUM,0.0
1252,9656,3,24.0,8,10,SOFT,0.0
1252,9656,2,43.0,9,11,SOFT,0.0
1252,9656,2,20.0,9,11,SOFT,0.0
1252,9656,2,77.0,9,11,SOFT,0.0
1252,9656,2,14.0,9,14,SOFT,0.0
1252,9656,2,4.0,10,12,SOFT,0.0
1252,9656,3,23.0,10,12,SOFT,0.0
1252,9656,3,11.0,11,13,SOFT,0.0
1252,9656,4,1.0,11,13,SOFT,0.0
1252,9656,2,30.0,11,13,SOFT,0.0
1252,9656,4,24.0,11,13,SOFT,0.0
1252,9656,3,61.0,11,16,SOFT,0.0
1252,9656,3,10.0,11,16,SOFT,0.0
1252,9656,2,81.0,12,14,SOFT,0.0
1252,9656,2,55.0,12,14,SOFT,0.0
1252,9656,2,63.0,12,14,SOFT,0.0
1252,9656,3,77.0,12,14,SOFT,0.0
1252,9656,3,20.0,12,14,SOFT,0.0
1252,9656,2,16.0,12,16,SOFT,0.0
1252,9656,4,23.0,13,13,UNKNOWN,0.0
1252,9656,3,4.0,13,14,SOFT,0.0
1252,9656,2,18.0,13,15,SOFT,0.0
1252,9656,3,44.0,13,15,SOFT,0.0
1252,9656,3,27.0,13,15,SOFT,0.0
1252,9656,2,22.0,13,16,SOFT,0.0
1252,9656,5,23.0,14,15,MEDIUM,0.0
1252,9656,4,11.0,14,16,SOFT,0.0
1252,9656,3,30.0,14,16,SOFT,0.0
1252,9656,5,24.0,14,24,MEDIUM,0.0
1252,9656,5,1.0,14,27,MEDIUM,0.0
1252,9656,4,77.0,15,15,SOFT,0.0
1252,9656,3,81.0,15,17,SOFT,0.0
1252,9656,3,55.0,15,17,SOFT,0.0
1252,9656,3,14.0,15,23,MEDIUM,0.0
1252,9656,4,4.0,15,23,MEDIUM,0.0
1252,9656,3,63.0,15,25,MEDIUM,0.0
1252,9656,4,20.0,15,26,MEDIUM,0.0
1252,9656,3,18.0,16,18,SOFT,0.0
1252,9656,4,44.0,16,18,SOFT,0.0
1252,9656,4,27.0,16,18,SOFT,0.0
1252,9656,6,23.0,16,23,SOFT,0.0
1252,9656,5,77.0,16,25,MEDIUM,0.0
1252,9656,3,22.0,17,19,SOFT,0.0
1252,9656,4,61.0,17,24,MEDIUM,0.0
1252,9656,4,30.0,17,26,MEDIUM,0.0
1252,9656,4,10.0,17,28,MEDIUM,0.0
1252,9656,5,11.0,17,28,MEDIUM,0.0
1252,9656,3,16.0,17,29,MEDIUM,0.0
1252,9656,4,81.0,18,26,MEDIUM,0.0
1252,9656,4,55.0,18,29,MEDIUM,0.0
1252,9656,5,44.0,19,29,MEDIUM,0.0
1252,9656,5,27.0,19,29,SOFT,0.0
1252,9656,4,18.0,19,30,MEDIUM,0.0
1252,9656,4,22.0,20,29,MEDIUM,0.0
1252,9656,4,14.0,24,26,SOFT,0.0
1252,9656,5,4.0,24,26,SOFT,0.0
1252,9656,5,61.0,25,28,SOFT,0.0
1252,9656,5,81.0,27,29,SOFT,0.0
1252,9657,1,18.0,1,2,HARD,0.0
1252,9657,1,44.0,1,2,MEDIUM,0.0
1252,9657,1,63.0,1,2,MEDIUM,0.0
1252,9657,1,14.0,1,2,HARD,0.0
1252,9657,1,10.0,1,4,SOFT,0.0
1252,9657,1,81.0,1,4,SOFT,0.0
1252,9657,1,43.0,1,4,SOFT,0.0
1252,9657,1,4.0,1,4,SOFT,0.0
1252,9657,1,27.0,1,4,SOFT,0.0
1252,9657,1,61.0,1,4,SOFT,0.0
1252,9657,1,11.0,1,4,SOFT,0.0
1252,9657,1,20.0,1,4,SOFT,0.0
1252,9657,1,24.0,1,4,SOFT,0.0
1252,9657,1,77.0,1,4,SOFT,0.0
1252,9657,1,16.0,1,7,SOFT,0.0
1252,9657,1,23.0,1,7,SOFT,0.0
1252,9657,1,55.0,1,8,MEDIUM,0.0
1252,9657,1,1.0,1,9,MEDIUM,0.0
1252,9657,1,22.0,1,10,HARD,0.0
1252,9657,1,30.0,1,12,HARD,0.0
1252,9657,2,14.0,3,3,MEDIUM,0.0
1252,9657,2,18.0,3,3,MEDIUM,0.0
1252,9657,2,44.0,3,5,SOFT,0.0
1252,9657,2,63.0,3,10,SOFT,0.0
1252,9657,3,14.0,4,6,SOFT,0.0
1252,9657,3,18.0,4,9,SOFT,0.0
1252,9657,2,20.0,5,6,SOFT,3.0
1252,9657,2,10.0,5,7,SOFT,3.0
1252,9657,2,61.0,5,7,SOFT,3.0
1252,9657,2,24.0,5,7,SOFT,3.0
1252,9657,2,77.0,5,7,SOFT,3.0
1252,9657,2,43.0,5,7,SOFT,3.0
1252,9657,2,27.0,5,8,SOFT,3.0
1252,9657,2,4.0,5,8,SOFT,3.0
1252,9657,2,81.0,5,8,SOFT,3.0
1252,9657,2,11.0,5,10,SOFT,3.0
1252,9657,3,44.0,6,11,SOFT,0.0
1252,9657,4,14.0,7,9,SOFT,3.0
1252,9657,3,20.0,7,9,SOFT,0.0
1252,9657,3,24.0,8,8,SOFT,6.0
1252,9657,3,77.0,8,8,SOFT,6.0
1252,9657,3,10.0,8,10,SOFT,6.0
1252,9657,3,61.0,8,10,SOFT,6.0
1252,9657,2,23.0,8,10,SOFT,0.0
1252,9657,3,43.0,8,10,SOFT,0.0
1252,9657,3,27.0,8,10,SOFT,0.0
1252,9657,2,55.0,8,14,MEDIUM,6.0
1252,9657,2,16.0,8,14,SOFT,6.0
1252,9657,3,81.0,9,11,SOFT,0.0
1252,9657,3,4.0,9,11,SOFT,0.0
1252,9657,4,24.0,9,11,SOFT,0.0
1252,9657,4,77.0,9,11,SOFT,0.0
1252,9657,2,1.0,10,12,SOFT,0.0
1252,9657,5,14.0,10,14,SOFT,6.0
1252,9657,4,18.0,10,15,SOFT,6.0
1252,9657,4,20.0,10,15,SOFT,3.0
1252,9657,4,61.0,11,13,SOFT,0.0
1252,9657,4,10.0,11,13,SOFT,0.0
1252,9657,3,11.0,11,13,SOFT,0.0
1252,9657,3,23.0,11,13,SOFT,3.0
1252,9657,4,43.0,11,13,SOFT,0.0
1252,9657,4,27.0,11,15,SOFT,3.0
1252,9657,3,63.0,11,16,SOFT,0.0
1252,9657,2,22.0,11,19,SOFT,0.0
1252,9657,4,4.0,12,13,SOFT,0.0
1252,9657,2,30.0,12,14,SOFT,0.0
1252,9657,4,44.0,12,14,SOFT,0.0
1252,9657,4,81.0,12,14,SOFT,0.0
1252,9657,5,24.0,12,17,SOFT,3.0
1252,9657,5,77.0,12,17,SOFT,3.0
1252,9657,3,1.0,13,14,SOFT,3.0
1252,9657,4,23.0,14,16,SOFT,6.0
1252,9657,5,4.0,14,16,SOFT,0.0
1252,9657,5,43.0,14,16,SOFT,6.0
1252,9657,4,11.0,14,18,SOFT,3.0
1252,9657,5,10.0,14,18,SOFT,3.0
1252,9657,5,61.0,14,18,SOFT,3.0
1252,9657,3,16.0,14,21,SOFT,0.0
1252,9657,4,1.0,15,17,SOFT,5.0
1252,9657,5,81.0,15,17,SOFT,0.0
1252,9657,5,44.0,15,19,SOFT,3.0
1252,9657,6,14.0,15,20,SOFT,0.0
1252,9657,3,30.0,15,20,SOFT,3.0
1252,9657,5,18.0,15,21,SOFT,0.0
1252,9657,3,55.0,15,22,SOFT,0.0
1252,9657,4,63.0,17,19,SOFT,8.0
1252,9658,1,44.0,1,3,HARD,0.0
1252,9658,1,63.0,1,3,HARD,0.0
1252,9658,1,14.0,1,3,HARD,0.0
1252,9658,1,81.0,1,4,SOFT,0.0
1252,9658,1,27.0,1,4,SOFT,0.0
1252,9658,1,22.0,1,4,SOFT,0.0
1252,9658,1,23.0,1,4,SOFT,0.0
1252,9658,1,18.0,1,4,SOFT,0.0
1252,9658,1,10.0,1,4,SOFT,0.0
1252,9658,1,1.0,1,4,SOFT,0.0
1252,9658,1,43.0,1,4,SOFT,0.0
1252,9658,1,20.0,1,4,SOFT,0.0
1252,9658,1,4.0,1,4,SOFT,0.0
1252,9658,1,77.0,1,4,SOFT,0.0
1252,9658,1,30.0,1,4,SOFT,0.0
1252,9658,1,55.0,1,4,SOFT,0.0
1252,9658,1,61.0,1,4,SOFT,0.0
1252,9658,1,24.0,1,4,SOFT,0.0
1252,9658,1,16.0,1,5,SOFT,0.0
1252,9658,1,11.0,1,5,SOFT,0.0
1252,9658,2,14.0,3,5,SOFT,0.0
1252,9658,2,63.0,3,5,SOFT,0.0
1252,9658,2,44.0,3,5,SOFT,0.0
1252,9658,2,55.0,5,6,SOFT,0.0
1252,9658,2,18.0,5,7,SOFT,0.0
1252,9658,2,43.0,5,7,SOFT,0.0
1252,9658,2,23.0,5,7,SOFT,0.0
1252,9658,2,24.0,5,7,SOFT,0.0
1252,9658,2,30.0,5,7,SOFT,0.0
1252,9658,2,4.0,5,7,SOFT,0.0
1252,9658,2,81.0,5,7,SOFT,0.0
1252,9658,2,20.0,5,7,SOFT,0.0
1252,9658,2,61.0,5,7,SOFT,0.0
1252,9658,2,27.0,5,7,SOFT,0.0
1252,9658,2,11.0,5,8,SOFT,0.0
1252,9658,2,77.0,5,8,SOFT,0.0
1252,9658,2,22.0,5,8,SOFT,0.0
1252,9658,2,10.0,5,8,SOFT,0.0
1252,9658,2,16.0,5,8,SOFT,0.0
1252,9658,2,1.0,5,8,SOFT,3.0
1252,9658,3,14.0,6,8,SOFT,0.0
1252,9658,3,44.0,6,8,SOFT,0.0
1252,9658,3,63.0,6,9,SOFT,0.0
1252,9658,3,55.0,6,9,SOFT,1.0
1252,9658,3,20.0,7,9,SOFT,2.0
1252,9658,3,4.0,7,9,SOFT,2.0
1252,9658,3,81.0,7,9,SOFT,2.0
1252,9658,3,27.0,7,10,SOFT,2.0
1252,9658,3,18.0,8,10,SOFT,0.0
1252,9658,3,16.0,8,10,SOFT,3.0
1252,9658,3,30.0,8,10,SOFT,0.0
1252,9658,3,22.0,8,10,SOFT,0.0
1252,9658,3,10.0,8,10,SOFT,3.0
1252,9658,3,77.0,8,10,SOFT,3.0
1252,9658,3,11.0,8,10,SOFT,3.0
1252,9658,3,1.0,8,11,SOFT,0.0
1252,9658,4,14.0,9,10,SOFT,0.0
1252,9658,4,63.0,9,11,SOFT,3.0
1252,9658,4,55.0,9,12,SOFT,0.0
1252,9658,4,18.0,10,12,SOFT,3.0
1252,9658,4,20.0,10,12,SOFT,0.0
1252,9658,4,81.0,10,12,SOFT,0.0
1252,9658,4,4.0,10,12,SOFT,0.0
1252,9658,4,27.0,10,13,SOFT,0.0
1252,9658,4,16.0,11,13,SOFT,0.0
1252,9658,4,22.0,11,13,SOFT,0.0
1252,9658,4,30.0,11,13,SOFT,0.0
1252,9658,4,1.0,11,13,SOFT,0.0
1252,9658,4,10.0,11,14,SOFT,0.0
1252,9658,4,11.0,11,14,SOFT,0.0
1252,9658,5,14.0,11,14,SOFT,0.0
1252,9658,4,77.0,11,14,SOFT,0.0
1252,9658,5,55.0,12,14,SOFT,3.0
1252,9658,5,81.0,12,14,SOFT,0.0
1252,9658,5,4.0,12,14,SOFT,2.0
1252,9658,5,63.0,12,15,SOFT,0.0
1252,9658,5,18.0,13,15,SOFT,2.0
1252,9658,5,27.0,13,15,SOFT,3.0
1252,9658,5,11.0,14,16,SOFT,3.0
1252,9658,6,14.0,14,16,SOFT,3.0
1252,9658,5,10.0,14,16,SOFT,3.0
1252,9658,5,77.0,14,16,SOFT,0.0
1252,9658,5,1.0,14,16,SOFT,0.0
1252,9658,6,63.0,15,17,SOFT,3.0
1252,9658,6,81.0,15,17,SOFT,0.0
1252,9658,6,55.0,15,17,SOFT,0.0
1252,9658,6,4.0,15,17,SOFT,0.0
1252,9658,6,27.0,16,18,SOFT,0.0
1252,9658,6,11.0,17,19,SOFT,0.0
1252,9658,6,10.0,17,19,SOFT,0.0
1252,9658,7,14.0,17,19,SOFT,0.0
1252,9658,7,63.0,18,20,SOFT,0.0
1252,9662,1,11.0,1,1,MEDIUM,0.0
1252,9662,1,43.0,1,3,MEDIUM,0.0
1252,9662,1,81.0,1,4,MEDIUM,0.0
1252,9662,1,77.0,1,6,MEDIUM,0.0
1252,9662,1,18.0,1,11,MEDIUM,1.0
1252,9662,1,20.0,1,12,MEDIUM,0.0
1252,9662,1,24.0,1,12,MEDIUM,0.0
1252,9662,1,23.0,1,12,MEDIUM,0.0
1252,9662,1,27.0,1,13,MEDIUM,0.0
1252,9662,1,14.0,1,13,MEDIUM,1.0
1252,9662,1,10.0,1,14,MEDIUM,0.0
1252,9662,1,16.0,1,20,HARD,0.0
1252,9662,1,61.0,1,20,MEDIUM,0.0
1252,9662,1,22.0,1,20,MEDIUM,0.0
1252,9662,1,30.0,1,22,MEDIUM,0.0
1252,9662,1,55.0,1,24,MEDIUM,0.0
1252,9662,1,63.0,1,25,MEDIUM,1.0
1252,9662,1,4.0,1,25,MEDIUM,0.0
1252,9662,1,1.0,1,28,MEDIUM,0.0
1252,9662,1,44.0,1,33,HARD,0.0
1252,9662,2,43.0,4,26,HARD,0.0
1252,9662,2,81.0,5,30,HARD,0.0
1252,9662,2,77.0,7,30,HARD,0.0
1252,9662,2,18.0,12,30,HARD,1.0
1252,9662,2,20.0,13,27,HARD,0.0
1252,9662,2,24.0,13,37,HARD,0.0
1252,9662,2,23.0,13,56,HARD,0.0
1252,9662,2,14.0,14,36,HARD,1.0
1252,9662,2,27.0,14,57,HARD,0.0
1252,9662,2,10.0,15,57,HARD,0.0
1252,9662,2,61.0,21,56,HARD,0.0
1252,9662,2,22.0,21,56,HARD,0.0
1252,9662,2,16.0,21,58,,1.0
1252,9662,2,30.0,23,23,HARD,0.0
1252,9662,3,30.0,24,28,HARD,1.0
1252,9662,2,55.0,25,58,HARD,0.0
1252,9662,2,4.0,26,58,HARD,0.0
1252,9662,2,63.0,26,58,HARD,0.0
1252,9662,3,20.0,28,28,HARD,0.0
1252,9662,4,20.0,29,53,SOFT,0.0
1252,9662,4,30.0,29,55,HARD,6.0
1252,9662,2,1.0,29,58,HARD,0.0
1252,9662,3,18.0,31,56,HARD,0.0
1252,9662,3,81.0,31,57,HARD,0.0
1252,9662,2,44.0,34,58,MEDIUM,1.0
1252,9662,3,14.0,36,57,HARD,1.0
1252,9662,3,24.0,38,56,HARD,0.0
1252,9662,5,20.0,54,56,SOFT,3.0
1253,9683,1,27.0,1,1,MEDIUM,0.0
1253,9683,1,7.0,1,1,HARD,0.0
1253,9683,1,81.0,1,1,MEDIUM,0.0
1253,9683,1,87.0,1,1,MEDIUM,0.0
1253,9683,1,23.0,1,1,MEDIUM,0.0
1253,9683,1,31.0,1,1,HARD,16.0
1253,9683,1,14.0,1,2,UNKNOWN,0.0
1253,9683,1,5.0,1,2,MEDIUM,16.0
1253,9683,1,18.0,1,2,MEDIUM,0.0
1253,9683,1,4.0,1,2,MEDIUM,17.0
1253,9683,1,22.0,1,3,MEDIUM,0.0
1253,9683,1,55.0,1,3,MEDIUM,0.0
